OUT:	 174825.174825 	 526.000000 	 350.000000 	 350.000000
ROOT:	 175824.175824 	 528.000000 	 352.000000 	 352.000000
OUT:	 175824.175824 	 529.000000 	 352.000000 	 352.000000
ROOT:	 176823.176823 	 531.000000 	 354.000000 	 354.000000
OUT:	 176823.176823 	 532.000000 	 354.000000 	 354.000000
ROOT:	 177822.177822 	 534.000000 	 356.000000 	 356.000000
OUT:	 177822.177822 	 535.000000 	 356.000000 	 356.000000
ROOT:	 178821.178821 	 537.000000 	 358.000000 	 358.000000
OUT:	 178821.178821 	 538.000000 	 358.000000 	 358.000000
ROOT:	 179820.179820 	 540.000000 	 360.000000 	 360.000000
OUT:	 179820.179820 	 541.000000 	 360.000000 	 360.000000
ROOT:	 180819.180819 	 543.000000 	 362.000000 	 362.000000
OUT:	 180819.180819 	 544.000000 	 362.000000 	 362.000000
ROOT:	 181818.181818 	 546.000000 	 364.000000 	 364.000000
OUT:	 181818.181818 	 547.000000 	 364.000000 	 364.000000
ROOT:	 182817.182817 	 549.000000 	 366.000000 	 366.000000
OUT:	 182817.182817 	 550.000000 	 366.000000 	 366.000000
ROOT:	 183816.183816 	 552.000000 	 368.000000 	 368.000000
OUT:	 183816.183816 	 553.000000 	 368.000000 	 368.000000
ROOT:	 184815.184815 	 555.000000 	 370.000000 	 370.000000
OUT:	 184815.184815 	 556.000000 	 370.000000 	 370.000000
ROOT:	 185814.185814 	 558.000000 	 372.000000 	 372.000000
OUT:	 185814.185814 	 559.000000 	 372.000000 	 372.000000
ROOT:	 186813.186813 	 561.000000 	 374.000000 	 374.000000
OUT:	 186813.186813 	 562.000000 	 374.000000 	 374.000000
ROOT:	 187812.187812 	 564.000000 	 376.000000 	 376.000000
OUT:	 187812.187812 	 565.000000 	 376.000000 	 376.000000
ROOT:	 188811.188811 	 567.000000 	 378.000000 	 378.000000
OUT:	 188811.188811 	 568.000000 	 378.000000 	 378.000000
ROOT:	 189810.189810 	 570.000000 	 380.000000 	 380.000000
OUT:	 189810.189810 	 571.000000 	 380.000000 	 380.000000
ROOT:	 190809.190809 	 573.000000 	 382.000000 	 382.000000
OUT:	 190809.190809 	 574.000000 	 382.000000 	 382.000000
ROOT:	 191808.191808 	 576.000000 	 384.000000 	 384.000000
OUT:	 191808.191808 	 577.000000 	 384.000000 	 384.000000
ROOT:	 192807.192807 	 579.000000 	 386.000000 	 386.000000
OUT:	 192807.192807 	 580.000000 	 386.000000 	 386.000000
ROOT:	 193806.193806 	 582.000000 	 388.000000 	 388.000000
OUT:	 193806.193806 	 583.000000 	 388.000000 	 388.000000
ROOT:	 194805.194805 	 585.000000 	 390.000000 	 390.000000
OUT:	 194805.194805 	 586.000000 	 390.000000 	 390.000000
ROOT:	 195804.195804 	 588.000000 	 392.000000 	 392.000000
OUT:	 195804.195804 	 589.000000 	 392.000000 	 392.000000
ROOT:	 196803.196803 	 591.000000 	 394.000000 	 394.000000
OUT:	 196803.196803 	 592.000000 	 394.000000 	 394.000000
ROOT:	 197802.197802 	 594.000000 	 396.000000 	 396.000000
OUT:	 197802.197802 	 595.000000 	 396.000000 	 396.000000
ROOT:	 198801.198801 	 597.000000 	 398.000000 	 398.000000
OUT:	 198801.198801 	 598.000000 	 398.000000 	 398.000000
ROOT:	 199800.199800 	 600.000000 	 400.000000 	 400.000000
OUT:	 199800.199800 	 601.000000 	 400.000000 	 400.000000
ROOT:	 200799.200799 	 603.000000 	 402.000000 	 402.000000
OUT:	 200799.200799 	 604.000000 	 402.000000 	 402.000000
ROOT:	 201798.201798 	 606.000000 	 404.000000 	 404.000000
OUT:	 201798.201798 	 607.000000 	 404.000000 	 404.000000
ROOT:	 202797.202797 	 609.000000 	 406.000000 	 406.000000
OUT:	 202797.202797 	 610.000000 	 406.000000 	 406.000000
ROOT:	 203796.203796 	 612.000000 	 408.000000 	 408.000000
OUT:	 203796.203796 	 613.000000 	 408.000000 	 408.000000
ROOT:	 204795.204795 	 615.000000 	 410.000000 	 410.000000
OUT:	 204795.204795 	 616.000000 	 410.000000 	 410.000000
ROOT:	 205794.205794 	 618.000000 	 412.000000 	 412.000000
OUT:	 205794.205794 	 619.000000 	 412.000000 	 412.000000
ROOT:	 206793.206793 	 621.000000 	 414.000000 	 414.000000
OUT:	 206793.206793 	 622.000000 	 414.000000 	 414.000000
ROOT:	 207792.207792 	 624.000000 	 416.000000 	 416.000000
OUT:	 207792.207792 	 625.000000 	 416.000000 	 416.000000
ROOT:	 208791.208791 	 627.000000 	 418.000000 	 418.000000
